entry	end	size	name	prototype
00245cd0	0024613f	1136	mmDoCopy	undefined mmDoCopy()
00246140	00246303	452	mmDoPaste	undefined mmDoPaste()
00246308	00246317	16	mmSetTileLight	undefined mmSetTileLight()
00246318	002464f7	480	mmSetLightFromRGB	undefined mmSetLightFromRGB()
002464f8	0024652f	56	mmClearMap	undefined mmClearMap()
00246530	002465f7	200	mmClampView	undefined mmClampView()
002465f8	0024691f	808	mmMapViewHelp	undefined mmMapViewHelp()
00246920	0024697b	92	mmClampMouse	undefined mmClampMouse()
00246980	00246a3f	192	mmUpdateMapCost	undefined mmUpdateMapCost()
00246a40	00246ae3	164	confirmPasteTileNoItems	undefined confirmPasteTileNoItems()
00246ae8	0024783b	3412	mapmakerTick	undefined mapmakerTick()
00247840	00247853	20	mmWriteChunk	undefined mmWriteChunk()
00247858	002479ff	424	mmMakeSeals	undefined mmMakeSeals()
00247a00	00247c33	564	mmCheckGameModes	undefined mmCheckGameModes()
00247c38	00247c77	64	mmCalcFileSize	undefined mmCalcFileSize()
00247c78	0024805f	1000	mmSaveMapFile	undefined mmSaveMapFile()
00248060	002482e3	644	mmLoadMapFile	undefined mmLoadMapFile()
002482e8	0024836b	132	mmBackupMap	undefined mmBackupMap()
00248370	002483a7	56	mmUndoMap	undefined mmUndoMap()
002483a8	002483df	56	mapmakerMake	undefined mapmakerMake()
002483e0	0024840b	44	mapmakerPreload	undefined mapmakerPreload()
00248410	0024856f	352	mapmakerReset	undefined mapmakerReset()
00248570	00248577	8	mapmakerEnd	undefined mapmakerEnd()
00248578	0024857f	8	debugitems	undefined debugitems()
00248580	002485b3	52	mmDebugObjects	undefined mmDebugObjects()
002485b8	0024864f	152	mmClearObjects	undefined mmClearObjects()
00248650	0024869b	76	mmAllocObject	undefined mmAllocObject()
002486a0	00248793	244	mmFreeSingleObject	undefined mmFreeSingleObject()
00248798	002487cf	56	mmFreeObject	undefined mmFreeObject()
002487d0	0024890b	316	mmPlaceObject	undefined mmPlaceObject()
00248910	002489df	208	mmNewTile	undefined mmNewTile()
002489e0	00248a17	56	mmAllocItem	undefined mmAllocItem()
00248a18	00248ab7	160	mmFreeItem	undefined mmFreeItem()
00248ab8	00248b2f	116	mmDuplicateItems	undefined mmDuplicateItems()
00248b30	00248b93	100	mmNewItem	undefined mmNewItem()
00248b98	00248bd3	60	objFindItem	undefined objFindItem()
00248bd8	00248c1b	68	mmObjCount	undefined mmObjCount()
00248c20	00248c93	116	mmMapCost	undefined mmMapCost()
00248c98	00248ccf	56	mmItemListCount	undefined mmItemListCount()
00248cd0	00248d4b	124	mmItemCount	undefined mmItemCount()
00248d50	00248d97	72	mmItemGroupCount	undefined mmItemGroupCount()
00248d98	00248eab	276	mmItemGroupName	undefined mmItemGroupName()
00248eb0	00248ee7	56	mmResetTiles	undefined mmResetTiles()
00248ee8	00248f13	44	mmClearTiles	undefined mmClearTiles()
00248f18	00248f9f	136	mmAllocTile	undefined mmAllocTile()
00248fa0	00249273	720	mmMakeTileRotations	undefined mmMakeTileRotations()
00249278	0024933f	200	mmLoadTiles	undefined mmLoadTiles()
00249340	0024944f	272	mmDrawRect	undefined mmDrawRect()
00249450	0024952b	220	mmDrawLine	undefined mmDrawLine()
00249530	00249627	248	mmFindBoundaries	undefined mmFindBoundaries()
00249628	002498c3	668	mmCenterMap	undefined mmCenterMap()
002498c8	00249b57	656	mmInitView	undefined mmInitView()
00249b58	00249b8b	52	mmPanWindow	undefined mmPanWindow()
00249b90	00249e7f	752	mmDrawItems	undefined mmDrawItems()
00249e80	0024a007	392	mmFindPlug	undefined mmFindPlug()
0024a008	0024a70b	1796	mmDrawTile	undefined mmDrawTile()
0024a710	0024aa07	756	mmDrawGrid	undefined mmDrawGrid()
0024aa08	0024abfb	500	mmDrawRooms	undefined mmDrawRooms()
0024ac00	0024ade7	488	mmDrawUsedObject	undefined mmDrawUsedObject()
0024ade8	0024b0c7	736	mmDrawPad	undefined mmDrawPad()
0024b0c8	0024b1df	280	mmDrawLasso	undefined mmDrawLasso()
0024b1e0	0024b23f	96	mmDraw2DView	undefined mmDraw2DView()
0024b240	0024b393	340	mmDrawLevelBox	undefined mmDrawLevelBox()
0024b398	0024b503	364	mmDrawPopup	undefined mmDrawPopup()
0024b508	0024b687	384	mmDrawMemFree	undefined mmDrawMemFree()
0024b688	0024b973	748	mapmakerGfx	undefined mapmakerGfx()
0024b978	0024b99f	40	FMul	undefined FMul()
0024b9a0	0024ba07	104	FDiv	undefined FDiv()
0024ba08	0024ba77	112	mmExitMenu	undefined mmExitMenu()
0024ba78	0024bbfb	388	drawmenuitemtext	undefined drawmenuitemtext()
0024bc00	0024bff3	1012	draw_mi	undefined draw_mi()
0024bff8	0024c163	364	menuitemmake	undefined menuitemmake()
0024c168	0024c26b	260	menulistmake	undefined menulistmake()
0024c270	0024c3a7	312	menumake	undefined menumake()
0024c3a8	0024c66f	708	menutick	undefined menutick()
0024c670	0024c86f	512	pagebackgroundGfx	undefined pagebackgroundGfx()
0024c870	0024c88b	28	mmGetTuneNum	undefined mmGetTuneNum()
0024c890	0024c903	116	mmSetTuneNum	undefined mmSetTuneNum()
0024c908	0024c90f	8	messageGetState	undefined messageGetState()
0024c910	0024c967	88	message_pageDraw	undefined message_pageDraw()
0024c968	0024c98b	36	defaultmessagetick	undefined defaultmessagetick()
0024c990	0024ca7b	236	message_pageTick	undefined message_pageTick()
0024ca80	0024cbeb	364	mmStartMessage	undefined mmStartMessage()
0024cbf0	0024cc63	116	settings_pageTick	undefined settings_pageTick()
0024cc68	0024ccaf	72	mmenterdesc_pageDraw	undefined mmenterdesc_pageDraw()
0024ccb0	0024ce03	340	mmenterdesc_pageTick	undefined mmenterdesc_pageTick()
0024ce08	0024ce9b	148	mapsettings_pageTick	undefined mapsettings_pageTick()
0024cea0	0024cfd3	308	testmap_pageDraw	undefined testmap_pageDraw()
0024cfd8	0024d1eb	532	testmap_pageTick	undefined testmap_pageTick()
0024d1f0	0024d21f	48	mapnameedit_pageDraw	undefined mapnameedit_pageDraw()
0024d220	0024d267	72	mapnameedit_pageTick	undefined mapnameedit_pageTick()
0024d268	0024d29f	56	confirmyesno	undefined confirmyesno()
0024d2a0	0024d2d7	56	CircleYesTriangleNo	undefined CircleYesTriangleNo()
0024d2d8	0024d3cb	244	updateDir	undefined updateDir()
0024d3d0	0024d6b7	744	mapfile_pageDraw	undefined mapfile_pageDraw()
0024d6b8	0024edbb	5884	mapfile_pageTick	undefined mapfile_pageTick()
0024edc0	0024ee0b	76	mmStartMainMenu	undefined mmStartMainMenu()
0024ee10	0024ee4b	60	exitmapmaker	undefined exitmapmaker()
0024ee50	0024ee97	72	quitconfirmfunc	undefined quitconfirmfunc()
0024ee98	0024eef3	92	clearmapconfirmfunc	undefined clearmapconfirmfunc()
0024eef8	0024ef3b	68	menu_pageDrawAfter	undefined menu_pageDrawAfter()
0024ef40	0024f203	708	mmmain_pageTick	undefined mmmain_pageTick()
0024f208	0024f413	524	rollmenumake	undefined rollmenumake()
0024f418	0024f51f	264	padact_pageDraw	undefined padact_pageDraw()
0024f520	0024fabf	1440	padact_pageTick	undefined padact_pageTick()
0024fac0	0024fadf	32	mmDialogsSetCurLightCol	undefined mmDialogsSetCurLightCol()
0024fae0	0024faff	32	mmDialogsGetCurLightColRGB	undefined mmDialogsGetCurLightColRGB()
0024fb00	0024fcbb	444	draw_neattext	undefined draw_neattext()
0024fcc0	0024fceb	44	exitDialogs	undefined exitDialogs()
0024fcf0	0024fd57	104	mmResetCursorPos	undefined mmResetCursorPos()
0024fd58	0024fde3	140	mmPushCursorPos	undefined mmPushCursorPos()
0024fde8	0024fe67	128	mmPopCursorPos	undefined mmPopCursorPos()
0024fe68	002500c7	608	mmDrawCursor	undefined mmDrawCursor()
002500c8	002501c7	256	zoomtilePreload	undefined zoomtilePreload()
002501c8	002502ff	312	zoomtileReset	undefined zoomtileReset()
00250300	00250433	308	mm_makepadinfo	undefined mm_makepadinfo()
00250438	002504fb	196	mm_setpadicon	undefined mm_setpadicon()
00250500	00250533	52	zoomtileWindow	undefined zoomtileWindow()
00250538	00250553	28	zoomtileWindowDest	undefined zoomtileWindowDest()
00250558	002505eb	148	zoomtileWindowTick	undefined zoomtileWindowTick()
002505f0	002505fb	12	zoomtileZoomed	undefined zoomtileZoomed()
00250600	002506bb	188	zoomtileSizeToDist	undefined zoomtileSizeToDist()
002506c0	00250b33	1140	zoomtileTick	undefined zoomtileTick()
00250b38	00250d87	592	findHighlightPad	undefined findHighlightPad()
00250d88	00251067	736	zoomtileGfx	undefined zoomtileGfx()
00251068	002512ab	580	rotateMiniTile	undefined rotateMiniTile()
002512b0	002515ff	848	draw_colourwheel	undefined draw_colourwheel()
00251600	00251763	356	draw_colourslide	undefined draw_colourslide()
00251768	00251887	288	makecolourdialog	undefined makecolourdialog()
00251888	002518a7	32	mapmakercolour_pageDraw	undefined mapmakercolour_pageDraw()
002518a8	00251bdb	820	mapmakercolour_pageTick	undefined mapmakercolour_pageTick()
00251be0	00251e6b	652	draw_selectbrick	undefined draw_selectbrick()
00251e70	00251f0b	156	draw_colourbox	undefined draw_colourbox()
00251f10	0025259b	1672	makedialog	undefined makedialog()
002525a0	00252b67	1480	mapmakermain_pageDraw	undefined mapmakermain_pageDraw()
00252b68	00252c27	192	mapmakermain_pageDrawAfter	undefined mapmakermain_pageDrawAfter()
00252c28	00252c4f	40	cycleTilePage	undefined cycleTilePage()
00252c50	00252f9f	848	mapmakermain_pageTick	undefined mapmakermain_pageTick()
00252fa0	00253013	116	mmStartMainDialog	undefined mmStartMainDialog()
00253018	0025321b	516	zoomtile_pageDraw	undefined zoomtile_pageDraw()
00253220	0025335f	320	zoomtile_pageTick	undefined zoomtile_pageTick()
00253360	00253493	308	mmStartZoomTileView	undefined mmStartZoomTileView()
00253498	0025352b	148	mmDialogsMake	undefined mmDialogsMake()
00253530	00253567	56	mmDialogsReset	undefined mmDialogsReset()
00253568	0025361f	180	mmfileDirBuiltinMaps	undefined mmfileDirBuiltinMaps()
00253620	00253673	84	mmfilePreloadBuiltinMaps	undefined mmfilePreloadBuiltinMaps()
00253678	0025370b	148	mmfileLoadBuiltinMap	undefined mmfileLoadBuiltinMap()
00253710	002537ab	156	mmfileGetInfo	undefined mmfileGetInfo()
002537b0	002538e7	312	mmfileGetItemCount	undefined mmfileGetItemCount()
002538e8	002538ef	8	mmfileDirSize	undefined mmfileDirSize()
002538f0	00253917	40	mmfileMaxSize	undefined mmfileMaxSize()
00253918	0025394f	56	mmfileDirReset	undefined mmfileDirReset()
00253950	00253997	72	mmfileReset	undefined mmfileReset()
00253998	002539c3	44	mmfileOffset	undefined mmfileOffset()
002539c8	00253a03	60	mmfileDirLoaded	undefined mmfileDirLoaded()
00253a08	00253a97	144	mmfileGetFreeBlock	undefined mmfileGetFreeBlock()
00253a98	00253b1b	132	mmfileEntryNew	undefined mmfileEntryNew()
00253b20	00253b87	104	mmfileEntryDelete	undefined mmfileEntryDelete()
00253b88	00253f7b	1012	bgLoad	undefined bgLoad()
00253f80	00253fcb	76	isroomvisible	undefined isroomvisible()
00253fd0	00254043	116	isRoomVisibleByAnyPlayer	undefined isRoomVisibleByAnyPlayer()
00254048	00254117	208	bgRoomBBIntersectionNumRooms	undefined bgRoomBBIntersectionNumRooms()
00254118	002541d3	188	bgCalcRoomArray	undefined bgCalcRoomArray()
002541d8	0025425f	136	bgIsAnyRoomsVisibleByPlayer	undefined bgIsAnyRoomsVisibleByPlayer()
00254260	002542ef	144	bgVolumeTransform	undefined bgVolumeTransform()
002542f0	0025435b	108	bgFloorTransform	undefined bgFloorTransform()
00254360	002543cf	112	bgWallTransform	undefined bgWallTransform()
002543d0	0025443b	108	bgGlassTransform	undefined bgGlassTransform()
00254440	0025460f	464	bgRoombbTransform	undefined bgRoombbTransform()
00254610	0025469f	144	bgPortalTransform	undefined bgPortalTransform()
002546a0	00254bcb	1324	bgTileLoad	undefined bgTileLoad()
00254bd0	00254d07	312	bgTileSetRoomNums	undefined bgTileSetRoomNums()
00254d08	00254d87	128	bgTileSetPortalNums	undefined bgTileSetPortalNums()
00254d88	00254e5f	216	bgTileSetTextureNums	undefined bgTileSetTextureNums()
00254e60	00255d6b	3848	bgTileLoadLevel	undefined bgTileLoadLevel()
00255d70	0025609f	816	bgRoomInitBB	undefined bgRoomInitBB()
002560a0	002561e7	328	bgPortalInitBB	undefined bgPortalInitBB()
002561e8	002564a3	700	bgPreload	undefined bgPreload()
002564a8	00256547	160	bgPreloadTextures	undefined bgPreloadTextures()
00256548	002565cb	132	bgCreateRoomProps	undefined bgCreateRoomProps()
002565d0	0025666b	156	bgTileSetCreateRoomProps	undefined bgTileSetCreateRoomProps()
00256670	0025674f	224	bgRestart	undefined bgRestart()
00256750	002567f3	164	bgReset	undefined bgReset()
002567f8	0025682f	56	bgEnd	undefined bgEnd()
00256830	00256c57	1064	bgGfx	undefined bgGfx()
00256c58	00256f9f	836	bgGetRoomsTick	undefined bgGetRoomsTick()
00256fa0	00256fcf	48	bgRoomGetLevel	undefined bgRoomGetLevel()
00256fd0	002570cb	252	bgRoomBBIntersection	undefined bgRoomBBIntersection()
002570d0	002571c7	248	bgFloorBBIntersection	undefined bgFloorBBIntersection()
002571c8	002572ab	228	bgFloorBBIntersectionXZ	undefined bgFloorBBIntersectionXZ()
002572b0	002573ab	252	bgWallBBIntersection	undefined bgWallBBIntersection()
002573b0	0025751b	364	bgPortalBBIntersection	undefined bgPortalBBIntersection()
00257520	002575eb	204	bgGetNeighbours	undefined bgGetNeighbours()
002575f0	00257607	24	bgGetFloors	undefined bgGetFloors()
00257608	0025761f	24	bgGetWalls	undefined bgGetWalls()
00257620	00257637	24	bgGetGlass	undefined bgGetGlass()
00257638	0025767b	68	bgGetVolume	undefined bgGetVolume()
00257680	00257773	244	bgPortalCalcInit	undefined bgPortalCalcInit()
00257778	00257797	32	bgPortalDisable	undefined bgPortalDisable()
00257798	002577b7	32	bgPortalEnable	undefined bgPortalEnable()
002577b8	0025781f	104	bgGetPortalFromRooms	undefined bgGetPortalFromRooms()
00257820	0025783f	32	bgPortalDisableFromRooms	undefined bgPortalDisableFromRooms()
00257840	0025785f	32	bgPortalEnableFromRooms	undefined bgPortalEnableFromRooms()
00257860	002578eb	140	bgPortalBackFaceTest	undefined bgPortalBackFaceTest()
002578f0	002579f7	264	bgPortalCalcBackFace	undefined bgPortalCalcBackFace()
002579f8	00257b7b	388	bgPortalCalcRoomDepth	undefined bgPortalCalcRoomDepth()
00257b80	00257e33	692	bgRoomCalcClip	undefined bgRoomCalcClip()
00257e38	00257f1f	232	bgPortalCalcOutCode	undefined bgPortalCalcOutCode()
00257f20	00258103	484	bgPortalPlaneClip	undefined bgPortalPlaneClip()
00258108	002586bb	1460	bgPortalCalcPos	undefined bgPortalCalcPos()
002586c0	0025883f	384	bgPortalTick	undefined bgPortalTick()
00258840	00258847	8	bgPortalGfx	undefined bgPortalGfx()
00258848	0025884f	8	bgPortalGfxRoom	undefined bgPortalGfxRoom()
00258850	00258857	8	bgPortalRectGfx	undefined bgPortalRectGfx()
00258858	0025885f	8	bgPortalRectGfxRoom	undefined bgPortalRectGfxRoom()
00258860	00258867	8	bgVolumeGfx	undefined bgVolumeGfx()
00258868	0025886f	8	bgFloorGfx	undefined bgFloorGfx()
00258870	00258877	8	bgFloorGfxRoom	undefined bgFloorGfxRoom()
00258878	0025887f	8	bgWallGfx	undefined bgWallGfx()
00258880	00258887	8	bgWallGfxRoom	undefined bgWallGfxRoom()
00258888	00258ceb	1124	bgGlassGfxRoom	undefined bgGlassGfxRoom()
00258cf0	00259037	840	bgPortalCrossed	undefined bgPortalCrossed()
00259038	00259327	752	bgLineTest	undefined bgLineTest()
00259328	0025977f	1112	bgHittestDistGlass	undefined bgHittestDistGlass()
00259780	002599bb	572	bgSmashGlass	undefined bgSmashGlass()
002599c0	00259beb	556	bgGlassSwipeTestRoom	undefined bgGlassSwipeTestRoom()
00259bf0	00259eb7	712	bgGlassMoveTestRoom	undefined bgGlassMoveTestRoom()
00259eb8	0025a08f	472	bgGlassLineTestRoom	undefined bgGlassLineTestRoom()
0025a090	0025a2f7	616	bgProcessGlasshits	undefined bgProcessGlasshits()
0025a2f8	0025a397	160	bgAmountGlassLeft	undefined bgAmountGlassLeft()
0025a398	0025a3b7	32	bgAllGlassBroken	undefined bgAllGlassBroken()
0025a3b8	0025a5b3	508	bgTick	undefined bgTick()
0025a5b8	0025a663	172	v3Normalize	undefined v3Normalize()
0025a668	0025a70b	164	v3NormalizeFaster	undefined v3NormalizeFaster()
0025a710	0025a717	8	bglightRestart	undefined bglightRestart()
0025a718	0025a71f	8	bglightReset	undefined bglightReset()
0025a720	0025a7cb	172	bglightAdd	undefined bglightAdd()
0025a7d0	0025aadf	784	bglightGet	undefined bglightGet()
0025aae0	0025bc87	4520	obinstCalcAmbientLight	undefined obinstCalcAmbientLight()
0025bc88	0025c15f	1240	bgBulletGetClosest	undefined bgBulletGetClosest()
0025c160	0025d183	4132	obInstLightUpdate	undefined obInstLightUpdate()
0025d188	0025d193	12	obRestart	undefined obRestart()
0025d198	0025d20b	116	obReset	undefined obReset()
0025d210	0025debf	3244	obMergePolys	undefined obMergePolys()
0025dec0	0025e4d3	1556	obMergeChunkPolys	undefined obMergeChunkPolys()
0025e4d8	0025e63f	360	obCalcChunkBounds	undefined obCalcChunkBounds()
0025e640	0025e8bb	636	obCalcPartBounds	undefined obCalcPartBounds()
0025e8c0	0025e92b	108	obCalcBounds	undefined obCalcBounds()
0025e930	0025ea77	328	obRelocate	undefined obRelocate()
0025ea78	0025eb23	172	obPreloadTextures	undefined obPreloadTextures()
0025eb28	0025eb2f	8	obLoadSetClip	undefined obLoadSetClip()
0025eb30	0025eb93	100	texinfoRelocate	undefined texinfoRelocate()
0025eb98	0025ebdf	72	obResetTextures	undefined obResetTextures()
0025ebe0	0025edb7	472	obLoadTextures	undefined obLoadTextures()
0025edb8	0025edff	72	obFreeTextures	undefined obFreeTextures()
0025ee00	0025eebb	188	obLoad	undefined obLoad()
0025eec0	0025f407	1352	partPrecalcVifData	undefined partPrecalcVifData()
0025f408	0025fb83	1916	partPrecalcDmaData	undefined partPrecalcDmaData()
0025fb88	0025fc8f	264	obPrecalcGfxData	undefined obPrecalcGfxData()
0025fc90	00260127	1176	obPrecalcDbufGfxData	undefined obPrecalcDbufGfxData()
00260128	0026021f	248	partSetTextureOffset	undefined partSetTextureOffset()
00260220	00260257	56	obSetTexList	undefined obSetTexList()
00260258	0026048f	568	partTransform	undefined partTransform()
00260490	002604db	76	obTransform	undefined obTransform()
002604e0	0026069f	448	partColour	undefined partColour()
002606a0	002606eb	76	obColour	undefined obColour()
002606f0	00260913	548	obInstNew	undefined obInstNew()
00260918	0026093f	40	obInstResetOverride	undefined obInstResetOverride()
00260940	00260a57	280	obBindSkeleton	undefined obBindSkeleton()
00260a58	00260a73	28	obInstDelete	undefined obInstDelete()
00260a78	00260adb	100	obInstSetAnim	undefined obInstSetAnim()
00260ae0	00262a5f	8064	partGfx	undefined partGfx()
00262a60	00262bef	400	obInstGfx	undefined obInstGfx()
00262bf0	00262cbb	204	getBoneMatrixNum	undefined getBoneMatrixNum()
00262cc0	00262f7b	700	relocateParts	undefined relocateParts()
00262f80	00263077	248	matrixAlign	undefined matrixAlign()
00263078	0026310b	148	partRelocate	undefined partRelocate()
00263110	002634c3	948	transformPart	undefined transformPart()
002634c8	00263623	348	transformHead	undefined transformHead()
00263628	002636ef	200	LinePointDistanceSquared	undefined LinePointDistanceSquared()
002636f0	00263713	36	obConfirmLastHitInst	undefined obConfirmLastHitInst()
00263718	0026372b	20	obSetLastHitInst	undefined obSetLastHitInst()
00263730	00263767	56	obGetLastHitInst	undefined obGetLastHitInst()
00263768	00263feb	2180	obInstLineTest	undefined obInstLineTest()
00263ff0	00264007	24	obInstSetOverrideStates	undefined obInstSetOverrideStates()
00264008	0026401b	20	obInstSetOverrideCol	undefined obInstSetOverrideCol()
00264020	00264053	52	testspecialfillets	undefined testspecialfillets()
00264058	002640e7	144	padFileInName	undefined padFileInName()
002640e8	00264123	60	padFileOutName	undefined padFileOutName()
00264128	0026412f	8	padMake	undefined padMake()
00264130	002641fb	204	padPreload	undefined padPreload()
00264200	00264243	68	padRestart	undefined padRestart()
00264248	0026459b	852	padReset	undefined padReset()
002645a0	002645bb	28	padEnd	undefined padEnd()
002645c0	002645c7	8	padOnePadLabelGfx	undefined padOnePadLabelGfx()
002645c8	002645cf	8	padOnePadLabelExtrefGfx	undefined padOnePadLabelExtrefGfx()
002645d0	002645d7	8	padPadExtrefGfx	undefined padPadExtrefGfx()
002645d8	002645df	8	padOnePadGfx	undefined padOnePadGfx()
002645e0	002645e7	8	padDrawLineGfx	undefined padDrawLineGfx()
002645e8	002645ef	8	padOneLinkGfx	undefined padOneLinkGfx()
002645f0	002645f7	8	printpadinfo	undefined printpadinfo()
002645f8	002646af	184	generatepad	undefined generatepad()
002646b0	00264737	136	createpad	undefined createpad()
00264738	00264797	96	deletelink	undefined deletelink()
00264798	00264863	204	deletepad	undefined deletepad()
00264868	002648db	116	newlink	undefined newlink()
002648e0	00264977	152	findlink	undefined findlink()
00264978	00264a17	160	padGetLinkNum	undefined padGetLinkNum()
00264a18	00264ac3	172	findpadslinked2pad	undefined findpadslinked2pad()
00264ac8	00264af3	44	padvalid	undefined padvalid()
00264af8	00264be3	236	createlink	undefined createlink()
00264be8	00264c33	76	counthallpads	undefined counthallpads()
00264c38	00264cd3	156	padFlagsToString	undefined padFlagsToString()
00264cd8	00264cff	40	padTogglePadFlag	undefined padTogglePadFlag()
00264d00	00264deb	236	padInfoGfx	undefined padInfoGfx()
00264df0	00264df7	8	padDisplayPads	undefined padDisplayPads()
00264df8	00264dff	8	padGfx	undefined padGfx()
00264e00	00264e47	72	padNumFromExtref	undefined padNumFromExtref()
00264e48	00264e67	32	linkEnable	undefined linkEnable()
00264e68	00264e8f	40	linkDisable	undefined linkDisable()
00264e90	00264fcf	320	findTwinPlugPad	undefined findTwinPlugPad()
00264fd0	002650e3	276	padLinkTileSetPads	undefined padLinkTileSetPads()
002650e8	00265557	1136	padAddTilePads	undefined padAddTilePads()
00265558	0026578f	568	padLoad	undefined padLoad()
00265790	00265827	152	padSetRoomNums	undefined padSetRoomNums()
00265828	002658eb	196	padCheckLinks	undefined padCheckLinks()
002658f0	00265c3f	848	padSave	undefined padSave()
00265c40	00265dbb	380	editTranslate	undefined editTranslate()
00265dc0	00265eab	236	editRotate	undefined editRotate()
00265eb0	00265f03	84	hr_initroutes	undefined hr_initroutes()
00265f08	00265fbf	184	hr_addroute	undefined hr_addroute()
00265fc0	00265ffb	60	hr_findroute	undefined hr_findroute()
00266000	00266053	84	hr_findroutetohall	undefined hr_findroutetohall()
00266058	002660fb	164	hr_deleteroute	undefined hr_deleteroute()
00266100	00266187	136	hr_calcestcost	undefined hr_calcestcost()
00266188	002661a7	32	hr_calclinkcost	undefined hr_calclinkcost()
002661a8	002663e3	572	hr_addnewroutes	undefined hr_addnewroutes()
002663e8	0026656f	392	hallrouteCalc	undefined hallrouteCalc()
00266570	002665c3	84	r_initroutes	undefined r_initroutes()
002665c8	0026667f	184	r_addroute	undefined r_addroute()
00266680	002666bb	60	r_findroute	undefined r_findroute()
002666c0	00266763	164	r_deleteroute	undefined r_deleteroute()
00266768	002667ef	136	r_calcestcost	undefined r_calcestcost()
002667f0	0026680f	32	r_calclinkcost	undefined r_calclinkcost()
00266810	00266a3b	556	r_addnewroutes	undefined r_addnewroutes()
00266a40	00266b8f	336	routeCalc	undefined routeCalc()
00266b90	00266c53	196	closestpad	undefined closestpad()
00266c58	00266d53	252	closestpadinlist	undefined closestpadinlist()
00266d58	00266d5f	8	propControlPanelActivated	undefined propControlPanelActivated()
00266d60	00266d93	52	propRestartWallMem	undefined propRestartWallMem()
00266d98	00266da3	12	propResetWallMem	undefined propResetWallMem()
00266da8	00266e43	152	propAllocWallMem	undefined propAllocWallMem()
00266e48	00266e6f	40	propGetOriginalWalls	undefined propGetOriginalWalls()
00266e70	00266e97	40	propGetOriginalFloors	undefined propGetOriginalFloors()
00266e98	00266ebf	40	propDump	undefined propDump()
00266ec0	0026701b	348	propRestart	undefined propRestart()
00267020	00267167	328	propReset	undefined propReset()
00267168	0026719b	52	propEnd	undefined propEnd()
002671a0	002671bb	28	propGetName	undefined propGetName()
002671c0	002671db	28	propSetOb	undefined propSetOb()
002671e0	002671fb	28	propSetHandler	undefined propSetHandler()
00267200	0026721b	28	getPropType	undefined getPropType()
00267220	0026723f	32	propAddPreLoad	undefined propAddPreLoad()
00267240	00267337	248	propGetAimProp	undefined propGetAimProp()
00267338	002675b7	640	propCalculateWalls	undefined propCalculateWalls()
002675b8	002677a3	492	propCalculateFloors	undefined propCalculateFloors()
002677a8	00267f07	1888	propCalculateWallsFloorsOriginal	undefined propCalculateWallsFloorsOriginal()
00267f08	002682cb	964	propCalculateCentrePos	undefined propCalculateCentrePos()
002682d0	002684b3	484	propAllocateWallsFloors	undefined propAllocateWallsFloors()
002684b8	002684d7	32	propNeedsWallsFloorsCalculating	undefined propNeedsWallsFloorsCalculating()
002684d8	002684f7	32	propNeedsBoundsCalculating	undefined propNeedsBoundsCalculating()
002684f8	00268517	32	propDoCollisionsCanNotPush	undefined propDoCollisionsCanNotPush()
00268518	00268537	32	propDoCollisionsCanPush	undefined propDoCollisionsCanPush()
00268538	00268673	316	propPutPropInCollisionList	undefined propPutPropInCollisionList()
00268678	002686bf	72	getfreehead	undefined getfreehead()
002686c0	002686f7	56	freehead	undefined freehead()
002686f8	00268d0b	1556	propNew	undefined propNew()
00268d10	00268eff	496	initDamagedProps	undefined initDamagedProps()
00268f00	00268f6b	108	getPropViewportDrawFlags	undefined getPropViewportDrawFlags()
00268f70	00269073	260	WritePropKeyFile	undefined WritePropKeyFile()
00269078	002692eb	628	propEditSave	undefined propEditSave()
002692f0	0026933b	76	propGetNewExtref	undefined propGetNewExtref()
00269340	002693c7	136	propDelete	undefined propDelete()
002693c8	002694bf	240	propRemovePropFromCollisionList	undefined propRemovePropFromCollisionList()
002694c0	00269507	72	remoteGetPivoteOffset	undefined remoteGetPivoteOffset()
00269508	002695bf	184	remoteGetPivotePos	undefined remoteGetPivotePos()
002695c0	00269883	708	remotePropNew	undefined remotePropNew()
00269888	0026995b	212	doorNewInVolume	undefined doorNewInVolume()
00269960	0026996f	16	doorActivate	undefined doorActivate()
00269970	00269b0b	412	doorNew	undefined doorNew()
00269b10	00269b2b	28	gunNew	undefined gunNew()
00269b30	00269c83	340	propCalcRooms	undefined propCalcRooms()
00269c88	00269d77	240	propSetRoom	undefined propSetRoom()
00269d78	00269ef3	380	propUpdate	undefined propUpdate()
00269ef8	00269f6f	120	propUpdateRooms	undefined propUpdateRooms()
00269f70	00269fc3	84	propChrCanPickupBag	undefined propChrCanPickupBag()
00269fc8	0026a32b	868	lobsterPropTick	undefined lobsterPropTick()
0026a330	0026b0ef	2060	pickupPropTick	undefined pickupPropTick()
0026b0f0	0026b42b	828	propDropBagOnDrop	undefined propDropBagOnDrop()
0026b430	0026b533	260	bagSecuredMessage	undefined bagSecuredMessage()
0026b538	0026b70b	468	headPropNew	undefined headPropNew()
0026b710	0026be77	1896	headPropTick	undefined headPropTick()
0026be78	0026c137	704	doorPropTick	undefined doorPropTick()
0026c138	0026c15b	36	doorLock	undefined doorLock()
0026c160	0026c17f	32	doorUnlock	undefined doorUnlock()
0026c180	0026c1a3	36	doorOpen	undefined doorOpen()
0026c1a8	0026c1c7	32	doorClose	undefined doorClose()
0026c1c8	0026c313	332	remoteGetStandPos	undefined remoteGetStandPos()
